,0
0,101.22528076171875
1,101.22528076171875
2,101.22528076171875
3,101.22528076171875
4,101.22528076171875
5,101.4752197265625
6,101.4752197265625
7,101.22528076171875
8,101.22528076171875
9,101.22528076171875
10,101.22528076171875
11,101.22528076171875
12,101.22528076171875
13,100.975341796875
14,101.22528076171875
15,100.975341796875
16,100.975341796875
17,100.72540283203125
18,100.72540283203125
19,100.72540283203125
20,100.975341796875
21,100.975341796875
22,100.975341796875
23,100.975341796875
24,101.22528076171875
25,101.22528076171875
26,100.975341796875
27,100.72540283203125
28,100.72540283203125
29,100.72540283203125
30,100.72540283203125
31,100.72540283203125
32,100.72540283203125
33,100.72540283203125
34,100.72540283203125
35,100.72540283203125
36,100.72540283203125
37,100.72540283203125
38,100.72540283203125
39,100.4754638671875
40,100.4754638671875
41,100.4754638671875
42,100.72540283203125
43,100.72540283203125
44,100.72540283203125
45,100.4754638671875
46,100.4754638671875
47,100.72540283203125
48,100.4754638671875
49,100.4754638671875
50,100.4754638671875
51,100.22552490234375
52,100.22552490234375
53,100.22552490234375
54,100.22552490234375
55,100.22552490234375
56,100.22552490234375
57,100.22552490234375
58,100.22552490234375
59,100.22552490234375
60,100.22552490234375
61,100.4754638671875
62,100.4754638671875
63,100.4754638671875
64,100.4754638671875
65,100.22552490234375
66,100.4754638671875
67,100.4754638671875
68,100.4754638671875
69,100.4754638671875
70,100.4754638671875
71,100.22552490234375
72,100.22552490234375
73,100.22552490234375
74,99.9755859375
75,99.9755859375
76,99.9755859375
77,99.9755859375
78,99.9755859375
79,99.9755859375
80,100.22552490234375
81,100.22552490234375
82,100.22552490234375
83,100.22552490234375
84,100.22552490234375
85,100.22552490234375
86,100.22552490234375
87,100.22552490234375
88,100.22552490234375
89,100.22552490234375
90,100.22552490234375
91,100.22552490234375
92,100.22552490234375
93,100.22552490234375
94,100.4754638671875
95,100.22552490234375
96,100.22552490234375
97,100.22552490234375
98,100.22552490234375
99,100.22552490234375
100,100.22552490234375
101,100.22552490234375
102,100.22552490234375
103,100.4754638671875
104,100.22552490234375
105,100.22552490234375
106,100.22552490234375
107,100.22552490234375
108,100.22552490234375
109,100.22552490234375
110,100.22552490234375
111,100.22552490234375
112,99.9755859375
113,99.9755859375
114,99.9755859375
115,99.9755859375
116,99.9755859375
117,99.9755859375
118,99.9755859375
119,99.9755859375
120,99.9755859375
121,99.9755859375
122,99.9755859375
123,99.9755859375
124,99.9755859375
125,99.9755859375
126,99.9755859375
127,99.9755859375
128,99.9755859375
129,99.9755859375
130,99.9755859375
131,99.9755859375
132,99.9755859375
133,99.9755859375
134,99.9755859375
135,99.72564697265625
136,99.72564697265625
137,99.72564697265625
138,99.72564697265625
139,99.72564697265625
140,99.72564697265625
141,99.72564697265625
142,99.72564697265625
143,99.72564697265625
144,99.72564697265625
145,99.72564697265625
146,99.72564697265625
147,99.72564697265625
148,99.72564697265625
149,99.4757080078125
150,99.72564697265625
151,99.72564697265625
152,99.72564697265625
153,99.72564697265625
154,99.72564697265625
155,99.72564697265625
156,99.4757080078125
157,99.72564697265625
158,99.4757080078125
159,99.4757080078125
160,99.4757080078125
161,99.4757080078125
162,99.72564697265625
163,99.72564697265625
164,99.72564697265625
165,99.4757080078125
166,99.22576904296875
167,99.22576904296875
168,99.22576904296875
169,99.4757080078125
170,99.4757080078125
171,99.4757080078125
172,99.4757080078125
173,99.4757080078125
174,99.4757080078125
175,99.4757080078125
176,99.4757080078125
177,99.4757080078125
178,99.4757080078125
179,99.4757080078125
180,99.4757080078125
181,99.72564697265625
182,99.72564697265625
183,99.72564697265625
184,99.72564697265625
185,99.72564697265625
186,99.72564697265625
187,99.72564697265625
188,99.72564697265625
189,99.4757080078125
190,99.4757080078125
191,99.4757080078125
192,99.22576904296875
193,99.4757080078125
194,99.4757080078125
195,99.4757080078125
196,99.4757080078125
197,99.4757080078125
198,99.4757080078125
199,99.4757080078125
200,99.22576904296875
201,99.22576904296875
202,99.22576904296875
203,99.22576904296875
204,99.4757080078125
205,99.22576904296875
206,99.22576904296875
207,98.975830078125
208,98.975830078125
209,98.975830078125
210,98.975830078125
211,98.975830078125
212,99.22576904296875
213,99.22576904296875
214,99.22576904296875
215,99.22576904296875
216,99.22576904296875
217,99.22576904296875
218,98.975830078125
219,99.22576904296875
220,99.22576904296875
221,99.22576904296875
222,99.22576904296875
223,99.22576904296875
224,99.22576904296875
225,99.22576904296875
226,98.975830078125
227,98.975830078125
228,98.975830078125
229,98.975830078125
230,98.72589111328125
231,98.72589111328125
232,98.72589111328125
233,98.72589111328125
234,98.72589111328125
235,98.975830078125
236,98.975830078125
237,98.975830078125
238,98.975830078125
239,98.72589111328125
240,98.72589111328125
241,98.72589111328125
242,98.72589111328125
243,98.72589111328125
244,98.72589111328125
245,98.72589111328125
246,98.72589111328125
247,98.975830078125
248,98.975830078125
249,98.72589111328125
250,98.72589111328125
251,98.72589111328125
252,98.72589111328125
253,98.975830078125
254,98.72589111328125
255,98.72589111328125
256,98.72589111328125
257,98.72589111328125
258,98.72589111328125
259,98.975830078125
260,98.72589111328125
261,98.72589111328125
262,98.72589111328125
263,98.72589111328125
264,98.72589111328125
265,98.4759521484375
266,98.4759521484375
267,98.22601318359375
268,98.4759521484375
269,98.4759521484375
270,98.4759521484375
271,98.72589111328125
272,98.4759521484375
273,98.4759521484375
274,98.22601318359375
275,98.4759521484375
276,98.4759521484375
277,98.72589111328125
278,98.72589111328125
279,98.72589111328125
280,98.72589111328125
281,98.72589111328125
282,98.72589111328125
283,98.72589111328125
284,98.72589111328125
285,98.975830078125
286,98.975830078125
287,98.975830078125
288,98.975830078125
289,98.975830078125
290,98.72589111328125
291,98.72589111328125
292,98.72589111328125
293,98.975830078125
294,98.72589111328125
295,98.72589111328125
296,98.72589111328125
297,98.72589111328125
298,98.4759521484375
299,98.4759521484375
300,98.4759521484375
301,98.4759521484375
302,98.4759521484375
303,98.22601318359375
304,98.22601318359375
305,97.97607421875
306,97.97607421875
307,97.72613525390625
308,97.97607421875
309,97.72613525390625
310,97.97607421875
311,97.97607421875
312,97.97607421875
313,97.97607421875
314,97.97607421875
315,97.97607421875
316,97.97607421875
317,97.97607421875
318,97.97607421875
319,97.97607421875
320,97.97607421875
321,98.22601318359375
322,98.22601318359375
323,98.22601318359375
324,98.22601318359375
325,98.22601318359375
326,98.22601318359375
327,97.97607421875
328,97.97607421875
329,97.97607421875
330,98.22601318359375
331,98.22601318359375
332,98.22601318359375
333,97.97607421875
334,97.97607421875
335,97.72613525390625
336,97.72613525390625
337,97.72613525390625
338,97.97607421875
339,97.97607421875
340,97.97607421875
341,97.72613525390625
342,97.72613525390625
343,97.72613525390625
344,97.4761962890625
345,97.72613525390625
346,97.4761962890625
347,97.22625732421875
348,96.976318359375
349,96.72637939453125
350,96.72637939453125
351,96.976318359375
352,96.976318359375
353,96.976318359375
354,96.976318359375
355,96.976318359375
356,96.72637939453125
357,96.72637939453125
358,96.72637939453125
359,96.72637939453125
360,96.72637939453125
361,96.976318359375
362,96.976318359375
363,96.976318359375
364,96.976318359375
365,96.72637939453125
366,96.72637939453125
367,96.72637939453125
368,96.976318359375
369,96.976318359375
370,96.976318359375
371,96.976318359375
372,96.976318359375
373,96.976318359375
374,96.976318359375
375,97.22625732421875
376,97.22625732421875
377,97.22625732421875
378,97.22625732421875
379,97.22625732421875
380,96.976318359375
381,96.976318359375
382,96.976318359375
383,96.976318359375
384,96.976318359375
385,96.976318359375
386,97.22625732421875
387,97.22625732421875
388,97.22625732421875
389,97.22625732421875
390,97.22625732421875
391,97.4761962890625
392,97.4761962890625
393,97.4761962890625
394,97.4761962890625
395,97.4761962890625
396,97.72613525390625
397,97.72613525390625
398,97.97607421875
399,97.97607421875
400,97.72613525390625
401,97.97607421875
402,97.97607421875
403,98.22601318359375
404,98.22601318359375
405,98.4759521484375
406,98.72589111328125
407,98.975830078125
408,98.975830078125
409,98.975830078125
410,99.22576904296875
411,99.4757080078125
412,99.72564697265625
413,99.9755859375
414,100.22552490234375
415,100.22552490234375
416,100.4754638671875
417,100.72540283203125
418,100.72540283203125
419,100.975341796875
420,101.22528076171875
421,101.22528076171875
422,101.4752197265625
423,101.72515869140625
424,101.72515869140625
425,101.97509765625
426,102.22503662109375
427,102.4749755859375
428,102.72491455078125
429,102.974853515625
430,102.974853515625
431,103.22479248046875
432,103.22479248046875
433,103.22479248046875
434,103.22479248046875
435,103.4747314453125
436,103.72467041015625
437,103.974609375
438,104.22454833984375
439,104.4744873046875
440,104.72442626953125
441,104.72442626953125
442,104.72442626953125
443,104.974365234375
444,104.974365234375
445,105.22430419921875
446,105.4742431640625
447,105.4742431640625
448,105.97412109375
449,105.97412109375
450,106.22406005859375
451,106.4739990234375
452,106.4739990234375
453,106.72393798828125
454,106.973876953125
455,107.22381591796875
456,107.22381591796875
457,107.4737548828125
458,107.72369384765625
459,107.9736328125
460,108.4735107421875
461,108.4735107421875
462,108.4735107421875
463,108.72344970703125
464,108.72344970703125
465,108.973388671875
466,108.973388671875
467,109.22332763671875
468,109.22332763671875
469,109.22332763671875
470,109.72320556640625
471,109.97314453125
472,110.22308349609375
473,110.4730224609375
474,110.72296142578125
475,110.72296142578125
476,110.972900390625
477,111.22283935546875
478,111.22283935546875
479,111.4727783203125
480,111.4727783203125
481,111.72271728515625
482,111.97265625
483,112.22259521484375
484,112.4725341796875
485,112.4725341796875
486,112.72247314453125
487,112.72247314453125
488,112.72247314453125
489,112.972412109375
490,112.972412109375
491,113.22235107421875
492,113.4722900390625
493,113.72222900390625
494,113.97216796875
495,113.97216796875
496,114.22210693359375
497,114.22210693359375
498,114.4720458984375
499,114.4720458984375
500,114.4720458984375
501,114.72198486328125
502,114.72198486328125
503,114.971923828125
504,114.971923828125
505,115.22186279296875
506,115.22186279296875
507,115.4718017578125
508,115.72174072265625
509,115.9716796875
510,116.22161865234375
511,116.22161865234375
512,116.22161865234375
513,116.4715576171875
514,116.4715576171875
515,116.4715576171875
516,116.72149658203125
517,116.971435546875
518,117.22137451171875
519,117.22137451171875
520,117.4713134765625
521,117.4713134765625
522,117.4713134765625
523,117.72125244140625
524,117.72125244140625
525,117.97119140625
526,118.22113037109375
527,118.22113037109375
528,118.22113037109375
529,118.4710693359375
530,118.4710693359375
531,118.72100830078125
532,118.970947265625
533,119.22088623046875
534,119.22088623046875
535,119.4708251953125
536,119.4708251953125
537,119.72076416015625
538,119.970703125
539,119.970703125
540,120.22064208984375
541,120.4705810546875
542,120.4705810546875
543,120.4705810546875
544,120.72052001953125
545,120.970458984375
546,120.970458984375
547,121.22039794921875
548,121.4703369140625
549,121.4703369140625
550,121.72027587890625
551,121.72027587890625
552,121.72027587890625
553,121.97021484375
554,121.97021484375
555,121.97021484375
556,122.22015380859375
557,122.4700927734375
558,122.4700927734375
559,122.72003173828125
560,122.969970703125
561,122.969970703125
562,123.21990966796875
563,123.4698486328125
564,123.4698486328125
565,123.4698486328125
566,123.4698486328125
567,123.4698486328125
568,123.71978759765625
569,123.71978759765625
570,123.9697265625
571,124.21966552734375
572,124.21966552734375
573,124.71954345703125
574,124.71954345703125
575,124.71954345703125
576,124.969482421875
577,124.969482421875
578,124.969482421875
579,125.21942138671875
580,125.4693603515625
581,125.4693603515625
582,125.71929931640625
583,125.71929931640625
584,125.71929931640625
585,125.96923828125
586,126.21917724609375
587,126.21917724609375
588,126.21917724609375
589,126.4691162109375
590,126.4691162109375
591,126.71905517578125
592,126.71905517578125
593,126.968994140625
594,127.21893310546875
595,127.4688720703125
596,127.4688720703125
597,127.4688720703125
598,127.71881103515625
599,127.96875
600,128.21868896484375
601,128.21868896484375
602,128.4686279296875
603,128.4686279296875
604,128.4686279296875
605,128.71856689453125
606,128.71856689453125
607,128.968505859375
608,128.968505859375
609,128.968505859375
610,128.968505859375
611,129.4683837890625
612,129.4683837890625
613,129.71832275390625
614,129.71832275390625
615,129.96826171875
616,129.96826171875
617,130.21820068359375
618,130.21820068359375
619,130.21820068359375
620,130.21820068359375
621,643.0929565429688
622,832.2967529296875
623,130.4681396484375
624,130.71807861328125
625,130.968017578125
626,130.968017578125
627,131.4678955078125
628,131.4678955078125
629,131.21795654296875
630,131.21795654296875
631,130.968017578125
632,130.968017578125
633,131.4678955078125
634,131.71783447265625
635,131.9677734375
