,0
0,25.24383544921875
1,25.24383544921875
2,25.24383544921875
3,25.24383544921875
4,25.24383544921875
5,25.24383544921875
6,25.24383544921875
7,25.24383544921875
8,25.24383544921875
9,25.24383544921875
10,25.4937744140625
11,25.4937744140625
12,25.4937744140625
13,25.4937744140625
14,25.4937744140625
15,25.4937744140625
16,25.24383544921875
17,25.4937744140625
18,25.24383544921875
19,25.24383544921875
20,25.4937744140625
21,25.4937744140625
22,25.24383544921875
23,25.24383544921875
24,25.24383544921875
25,25.24383544921875
26,25.24383544921875
27,25.24383544921875
28,25.24383544921875
29,25.24383544921875
30,25.24383544921875
31,25.24383544921875
32,25.24383544921875
33,25.24383544921875
34,25.24383544921875
35,25.24383544921875
36,25.24383544921875
37,25.24383544921875
38,25.24383544921875
39,25.24383544921875
40,25.24383544921875
41,25.24383544921875
42,25.24383544921875
43,25.4937744140625
44,25.4937744140625
45,25.4937744140625
46,25.4937744140625
47,25.24383544921875
48,25.24383544921875
49,25.4937744140625
50,25.4937744140625
51,25.4937744140625
52,25.4937744140625
53,25.24383544921875
54,25.24383544921875
55,25.24383544921875
56,25.24383544921875
57,24.993896484375
58,25.24383544921875
59,25.24383544921875
60,25.24383544921875
61,25.24383544921875
62,25.4937744140625
63,25.4937744140625
64,25.4937744140625
65,25.4937744140625
66,25.4937744140625
67,25.4937744140625
68,25.4937744140625
69,25.4937744140625
70,25.24383544921875
71,25.24383544921875
72,25.24383544921875
73,25.4937744140625
74,25.4937744140625
75,25.4937744140625
76,25.4937744140625
77,25.4937744140625
78,25.4937744140625
79,25.74371337890625
80,25.74371337890625
81,25.74371337890625
82,25.99365234375
83,25.99365234375
84,25.99365234375
85,25.99365234375
86,25.99365234375
87,25.99365234375
88,26.24359130859375
89,26.24359130859375
90,26.4935302734375
91,26.4935302734375
92,26.4935302734375
93,26.4935302734375
94,26.4935302734375
95,26.74346923828125
96,26.993408203125
97,26.993408203125
98,27.24334716796875
99,27.24334716796875
100,27.4932861328125
101,27.4932861328125
102,27.4932861328125
103,27.74322509765625
104,27.74322509765625
105,27.9931640625
106,27.9931640625
107,28.24310302734375
108,28.24310302734375
109,28.24310302734375
110,28.4930419921875
111,28.4930419921875
112,28.4930419921875
113,28.74298095703125
114,28.74298095703125
115,28.992919921875
116,28.992919921875
117,29.24285888671875
118,28.992919921875
119,29.24285888671875
120,29.24285888671875
121,29.24285888671875
122,29.24285888671875
123,29.74273681640625
124,29.74273681640625
125,29.99267578125
126,29.99267578125
127,29.99267578125
128,29.99267578125
129,30.24261474609375
130,30.4925537109375
131,30.74249267578125
132,30.74249267578125
133,30.992431640625
134,31.24237060546875
135,31.24237060546875
136,31.4923095703125
137,31.4923095703125
138,31.4923095703125
139,31.4923095703125
140,31.4923095703125
141,31.4923095703125
142,31.4923095703125
143,31.74224853515625
144,31.9921875
145,31.9921875
146,32.24212646484375
147,32.24212646484375
148,32.4920654296875
149,32.74200439453125
150,32.991943359375
151,32.991943359375
152,32.991943359375
153,33.24188232421875
154,33.24188232421875
155,33.24188232421875
156,33.4918212890625
157,33.4918212890625
158,33.74176025390625
159,33.99169921875
160,33.99169921875
161,33.99169921875
162,34.24163818359375
163,34.24163818359375
164,34.4915771484375
165,34.74151611328125
166,34.991455078125
167,34.991455078125
168,35.24139404296875
169,35.24139404296875
170,35.24139404296875
171,35.24139404296875
172,35.4913330078125
173,35.4913330078125
174,35.4913330078125
175,35.74127197265625
176,35.9912109375
177,36.24114990234375
178,36.4910888671875
179,36.4910888671875
180,36.74102783203125
181,36.74102783203125
182,36.74102783203125
183,36.990966796875
184,37.24090576171875
185,37.24090576171875
186,37.4908447265625
187,37.74078369140625
188,37.74078369140625
189,37.99072265625
190,37.99072265625
191,38.24066162109375
192,38.24066162109375
193,38.4906005859375
194,38.4906005859375
195,38.4906005859375
196,38.74053955078125
197,38.990478515625
198,39.24041748046875
199,39.24041748046875
200,39.4903564453125
201,39.4903564453125
202,39.4903564453125
203,39.74029541015625
204,39.990234375
205,40.24017333984375
206,40.4901123046875
207,40.74005126953125
208,40.74005126953125
209,40.989990234375
210,40.989990234375
211,40.989990234375
212,41.23992919921875
213,41.23992919921875
214,41.23992919921875
215,41.4898681640625
216,41.98974609375
217,42.23968505859375
218,42.23968505859375
219,42.4896240234375
220,42.4896240234375
221,42.73956298828125
222,42.989501953125
223,42.989501953125
224,43.23944091796875
225,43.4893798828125
226,43.73931884765625
227,43.73931884765625
228,43.9892578125
229,43.9892578125
230,44.23919677734375
231,44.23919677734375
232,44.4891357421875
233,44.4891357421875
234,44.73907470703125
235,44.73907470703125
236,44.989013671875
237,45.23895263671875
238,45.4888916015625
239,45.4888916015625
240,45.73883056640625
241,45.73883056640625
242,45.98876953125
243,46.23870849609375
244,46.23870849609375
245,46.4886474609375
246,46.4886474609375
247,46.73858642578125
248,46.988525390625
249,47.23846435546875
250,47.4884033203125
251,47.73834228515625
252,47.73834228515625
253,47.98828125
254,48.23822021484375
255,48.4881591796875
256,48.4881591796875
257,48.73809814453125
258,48.73809814453125
259,48.988037109375
260,49.23797607421875
261,49.4879150390625
262,49.73785400390625
263,49.98779296875
264,49.98779296875
265,50.23773193359375
266,50.4876708984375
267,50.4876708984375
268,50.73760986328125
269,50.73760986328125
270,50.987548828125
271,51.23748779296875
272,51.4874267578125
273,51.73736572265625
274,51.73736572265625
275,51.9873046875
276,52.23724365234375
277,52.23724365234375
278,52.23724365234375
279,52.4871826171875
280,52.4871826171875
281,52.987060546875
282,52.987060546875
283,53.4869384765625
284,53.4869384765625
285,53.73687744140625
286,53.73687744140625
287,53.73687744140625
288,53.98681640625
289,54.23675537109375
290,54.4866943359375
291,54.73663330078125
292,54.986572265625
293,54.986572265625
294,55.23651123046875
295,55.23651123046875
296,55.4864501953125
297,55.73638916015625
298,55.73638916015625
299,55.986328125
300,55.986328125
301,56.23626708984375
302,56.73614501953125
303,56.986083984375
304,56.986083984375
305,57.23602294921875
306,57.4859619140625
307,57.73590087890625
308,57.98583984375
309,58.23577880859375
310,58.23577880859375
311,58.4857177734375
312,58.4857177734375
313,58.73565673828125
314,58.73565673828125
315,58.985595703125
316,59.23553466796875
317,59.4854736328125
318,59.73541259765625
319,59.9853515625
320,60.4852294921875
321,60.4852294921875
322,60.73516845703125
323,60.73516845703125
324,60.73516845703125
325,60.985107421875
326,61.23504638671875
327,61.4849853515625
328,61.98486328125
329,62.23480224609375
330,62.73468017578125
331,62.984619140625
332,63.23455810546875
333,63.4844970703125
334,63.73443603515625
335,63.73443603515625
336,63.984375
337,64.23431396484375
338,64.4842529296875
339,64.984130859375
340,65.23406982421875
341,65.4840087890625
342,65.4840087890625
343,65.73394775390625
344,65.98388671875
345,65.98388671875
346,66.23382568359375
347,66.23382568359375
348,66.23382568359375
349,643.0929565429688
350,832.0468139648438
351,66.4837646484375
352,66.73370361328125
353,66.983642578125
354,67.23358154296875
355,67.4835205078125
356,67.9833984375
357,68.23333740234375
358,68.4832763671875
359,68.73321533203125
360,68.73321533203125
361,68.983154296875
362,69.23309326171875
363,69.23309326171875
364,69.4830322265625
365,69.73297119140625
366,69.73297119140625
367,69.98291015625
368,70.23284912109375
369,70.23284912109375
370,70.23284912109375
371,70.4827880859375
372,70.73272705078125
373,70.982666015625
374,71.23260498046875
375,71.73248291015625
376,71.982421875
377,72.23236083984375
378,72.23236083984375
379,72.4822998046875
380,72.73223876953125
381,72.73223876953125
382,73.23211669921875
383,73.23211669921875
384,73.4820556640625
385,73.73199462890625
386,73.98193359375
387,74.23187255859375
388,74.4818115234375
389,74.73175048828125
390,74.73175048828125
391,74.981689453125
392,75.23162841796875
393,75.4815673828125
394,75.73150634765625
395,75.9814453125
396,76.23138427734375
397,76.23138427734375
398,76.4813232421875
399,76.981201171875
400,77.23114013671875
401,77.23114013671875
402,77.4810791015625
403,77.73101806640625
404,77.98095703125
405,78.23089599609375
406,78.23089599609375
407,78.4808349609375
408,78.4808349609375
409,78.73077392578125
410,78.980712890625
411,79.23065185546875
412,79.4805908203125
413,79.73052978515625
414,80.23040771484375
415,80.23040771484375
416,80.4803466796875
417,80.73028564453125
418,80.73028564453125
419,80.980224609375
420,81.23016357421875
421,81.4801025390625
422,81.73004150390625
423,81.97998046875
424,82.22991943359375
425,82.22991943359375
426,82.4798583984375
427,82.72979736328125
428,82.72979736328125
429,83.22967529296875
430,83.22967529296875
431,83.4796142578125
432,83.72955322265625
433,83.72955322265625
434,83.9794921875
435,84.22943115234375
436,84.22943115234375
437,84.4793701171875
438,84.72930908203125
439,84.979248046875
440,85.22918701171875
441,85.22918701171875
442,85.4791259765625
443,85.72906494140625
444,85.72906494140625
445,85.97900390625
